Ссылка,Метро,Время до метро,Количество комнат,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Тип жилья,Высота потолков,Ванная,Вид из окна,Цена
https://www.cian.ru/sale/flat/245387979/,Измайловская,6.0,1.0,32.0,17.7,5,6,1963.0,Вторичка,,,,10390000
https://www.cian.ru/sale/flat/245545611/,Парк Победы,5.0,3.0,61.0,43.0,3,8,,Вторичка,3.0,1 совмещенный,На улицу и двор,18900000
https://www.cian.ru/sale/flat/254826823/,,,4.0,85.7,56.5,2,17,1994.0,Вторичка,2.6,,Во двор,17800000
https://www.cian.ru/sale/flat/253480384/,Силикатная,3.0,1.0,33.0,11.0,7,13,2021.0,Новостройка,,1 совмещенный,,5800000
https://www.cian.ru/sale/flat/249170131/,Пушкинская,10.0,4.0,193.0,,4,8,,Вторичка,,3 совмещенных,На улицу и двор,370687000
https://www.cian.ru/sale/flat/254420802/,Филатов Луг,12.0,2.0,41.27,,3,8,2022.0,Новостройка,2.8,,,6949869
https://www.cian.ru/sale/flat/242946753/,Пролетарская,7.0,1.0,39.0,,2,5,1927.0,Вторичка,3.0,1 совмещенный,На улицу и двор,15999999
https://www.cian.ru/sale/flat/256440493/,Тушинская,19.0,1.0,25.4,,19,25,2022.0,Новостройка Апартаменты,3.0,,,9221096
https://www.cian.ru/sale/flat/256458318/,Печатники,2.0,2.0,49.0,35.0,5,9,,Вторичка,,1 раздельный,,17700000
https://www.cian.ru/sale/flat/256429609/,Мичуринский проспект,34.0,2.0,42.1,,22,28,2022.0,Новостройка,,1 совмещенный,,12200000
https://www.cian.ru/sale/flat/175067226/,Тушинская,15.0,3.0,62.4,42.9,2,5,1953.0,Вторичка,,1 раздельный,,15000000
https://www.cian.ru/sale/flat/252889098/,Воробьевы горы,4.0,2.0,47.7,,12,41,2023.0,Новостройка,,1 совмещенный,На улицу,19700000
https://www.cian.ru/sale/flat/256415069/,Нагорная,1.0,2.0,47.0,25.5,4,26,2023.0,Новостройка,,1 совмещенный,Во двор,18500000
https://www.cian.ru/sale/flat/205548150/,Охотный ряд,5.0,2.0,75.0,34.0,6,8,1940.0,Вторичка,,1 совмещенный,На улицу и двор,48189245
https://www.cian.ru/sale/flat/32064952/,Кунцевская,7.0,3.0,131.0,67.0,5,19,2000.0,Вторичка,3.2,2 совмещенных,На улицу и двор,53000000
https://www.cian.ru/sale/flat/205967492/,Октябрьское поле,29.0,3.0,70.0,,26,30,2016.0,Вторичка,,,,26000000
https://www.cian.ru/sale/flat/253696803/,,,2.0,41.5,27.7,2,5,1967.0,Вторичка,,1 раздельный,Во двор,6500000
https://www.cian.ru/sale/flat/255999668/,Перово,,1.0,23.6,15.0,5,5,,Вторичка,,1 совмещенный,,6350000
https://www.cian.ru/sale/flat/244278830/,Ленинский проспект,2.0,3.0,131.5,67.9,8,13,,Вторичка,,3 совмещенных,,47300000
https://www.cian.ru/sale/flat/256425066/,Семеновская,,3.0,109.6,,26,29,2011.0,Вторичка,2.5,2 раздельных,,25000000
https://www.cian.ru/sale/flat/239000538/,Смоленская,5.0,5.0,215.0,,7,13,2008.0,Вторичка,,3 раздельных,,200000000
https://www.cian.ru/sale/flat/194278382/,Рассказовка,4.0,1.0,42.3,19.0,22,22,2016.0,Вторичка,,1 раздельный,,8700000
https://www.cian.ru/sale/flat/254821094/,Раменки,2.0,2.0,75.0,44.0,18,23,2008.0,Вторичка,,1 совмещенный,На улицу и двор,30700000
https://www.cian.ru/sale/flat/256453465/,,,2.0,53.0,31.0,5,12,1983.0,Вторичка,2.64,1 раздельный,Во двор,9200000
https://www.cian.ru/sale/flat/219473039/,Севастопольская,3.0,3.0,107.0,,18,23,2007.0,Вторичка,,2 раздельных,,25300000
https://www.cian.ru/sale/flat/200828608/,Смоленская,9.0,4.0,271.7,220.0,6,7,,Вторичка,,4 раздельных,На улицу и двор,299446800
https://www.cian.ru/sale/flat/255504680/,Рассказовка,5.0,1.0,27.0,13.0,13,17,2016.0,Вторичка,,1 совмещенный,Во двор,6650000
https://www.cian.ru/sale/flat/245127920/,Менделеевская,2.0,4.0,153.0,71.6,7,10,,Вторичка,,3 совмещенных,,125000000
https://www.cian.ru/sale/flat/254802318/,Маяковская,7.0,,308.0,,7,8,,Вторичка,,,Во двор,499000000
https://www.cian.ru/sale/flat/171276976/,Сокол,10.0,2.0,43.3,29.0,1,5,1962.0,Вторичка,,1 совмещенный,Во двор,10450000
https://www.cian.ru/sale/flat/254745977/,Петровско-Разумовская,2.0,1.0,33.0,19.2,1,9,,Вторичка,,1 раздельный,Во двор,8199990
https://www.cian.ru/sale/flat/253146006/,Дубровка,3.0,2.0,56.6,26.6,16,16,2021.0,Новостройка,,"1 совмещенный, 1 раздельный",Во двор,19668500
https://www.cian.ru/sale/flat/215845932/,Юго-Западная,14.0,3.0,110.0,70.0,12,21,,Вторичка,2.85,"1 совмещенный, 1 раздельный",На улицу,38000000
https://www.cian.ru/sale/flat/256001136/,Прокшино,23.0,1.0,30.8,,5,14,2018.0,Вторичка,3.0,1 совмещенный,,7000000
https://www.cian.ru/sale/flat/249402127/,Силикатная,19.0,1.0,38.0,10.0,7,13,,Новостройка,,1 совмещенный,Во двор,6100000
https://www.cian.ru/sale/flat/256199435/,Менделеевская,2.0,5.0,217.0,130.0,5,7,,Вторичка,3.2,"1 совмещенный, 1 раздельный",На улицу и двор,72000000
https://www.cian.ru/sale/flat/254542659/,Спортивная,,4.0,203.0,170.0,6,7,,Вторичка,,4 раздельных,,286933592
https://www.cian.ru/sale/flat/247986237/,Силикатная,4.0,1.0,32.92,11.8,2,13,2021.0,Новостройка,2.8,1 совмещенный,На улицу,6649610
https://www.cian.ru/sale/flat/156127710/,Пролетарская,5.0,2.0,38.0,17.5,1,9,1967.0,Вторичка,2.64,1 совмещенный,На улицу и двор,10500000
https://www.cian.ru/sale/flat/228935888/,Смоленская,13.0,3.0,202.0,,7,14,,Вторичка,,3 совмещенных,,181800000
https://www.cian.ru/sale/flat/254917129/,Спартак,1.0,2.0,65.88,38.0,19,22,2020.0,Вторичка,3.2,"1 совмещенный, 1 раздельный",Во двор,27000000
https://www.cian.ru/sale/flat/247036106/,Боровицкая,3.0,,307.0,187.0,7,8,1911.0,Вторичка,3.2,3 совмещенных,Во двор,280000000
https://www.cian.ru/sale/flat/218566996/,Фрунзенская,8.0,4.0,165.0,,5,13,2014.0,Вторичка,,3 совмещенных,Во двор,155000000
https://www.cian.ru/sale/flat/151449670/,Кропоткинская,8.0,5.0,204.0,144.0,2,10,,Вторичка,,3 совмещенных,,93000000
https://www.cian.ru/sale/flat/255959206/,Коньково,1.0,3.0,74.4,46.0,17,17,1991.0,Вторичка,,1 совмещенный,На улицу и двор,19800000
https://www.cian.ru/sale/flat/183800957/,Кропоткинская,3.0,4.0,240.0,100.0,5,6,1915.0,Вторичка,4.0,2 раздельных,Во двор,145000000
https://www.cian.ru/sale/flat/250577176/,,,1.0,46.0,20.0,4,9,,Вторичка,,,,6500000
https://www.cian.ru/sale/flat/254817171/,Мичуринский проспект,19.0,2.0,55.9,31.8,1,17,2001.0,Вторичка,2.6,1 раздельный,На улицу и двор,13500000
https://www.cian.ru/sale/flat/253866834/,Парк Культуры,5.0,4.0,245.0,128.0,2,8,,Вторичка,3.3,"3 совмещенных, 1 раздельный",Во двор,299000000
https://www.cian.ru/sale/flat/253686891/,Текстильщики,16.0,3.0,68.1,39.3,2,22,,Вторичка,2.8,2 совмещенных,На улицу,14200000
https://www.cian.ru/sale/flat/170219116/,Крылатское,9.0,,537.0,363.9,10,13,1998.0,Вторичка Пентхаус,3.0,4 совмещенных,На улицу и двор,79000000
https://www.cian.ru/sale/flat/247448629/,Выхино,15.0,1.0,32.0,18.7,1,9,,Вторичка,,,,7100000
https://www.cian.ru/sale/flat/253767362/,Лефортово,2.0,4.0,119.5,,11,18,2021.0,Новостройка,,,,30753325
https://www.cian.ru/sale/flat/238988086/,Деловой центр,2.0,4.0,225.0,176.0,24,64,,Вторичка,3.5,2 совмещенных,Во двор,145980315
https://www.cian.ru/sale/flat/251586384/,Первомайская,4.0,3.0,98.0,60.0,19,22,2010.0,Вторичка,,1 совмещенный,На улицу и двор,35000000
https://www.cian.ru/sale/flat/255262548/,Ольховая,10.0,2.0,64.0,32.0,17,17,2017.0,Вторичка,2.8,2 раздельных,Во двор,10999990
https://www.cian.ru/sale/flat/255748419/,Фрунзенская,8.0,,255.1,190.0,12,12,2021.0,Вторичка Пентхаус,4.3,3 совмещенных,Во двор,227039000
https://www.cian.ru/sale/flat/256466861/,Нагорная,4.0,2.0,59.41,31.0,2,8,2023.0,Новостройка,,,,24256330
https://www.cian.ru/sale/flat/219360872/,Дмитровская,6.0,5.0,110.0,73.0,4,6,1937.0,Вторичка,,2 совмещенных,Во двор,27000000
https://www.cian.ru/sale/flat/192567085/,Белокаменная,7.0,4.0,133.0,79.0,17,17,2017.0,Вторичка,4.4,2 раздельных,На улицу,33750000
https://www.cian.ru/sale/flat/256374727/,Сокольники,16.0,1.0,37.0,14.0,2,16,1972.0,Вторичка,,1 совмещенный,На улицу,9750000
https://www.cian.ru/sale/flat/249250196/,Деловой центр,7.0,1.0,145.0,,55,80,,Вторичка Апартаменты,,1 совмещенный,На улицу и двор,92500000
https://www.cian.ru/sale/flat/240321403/,Стахановская,5.0,3.0,84.0,,3,19,,Вторичка,,2 совмещенных,,18000000
https://www.cian.ru/sale/flat/190198663/,Бульвар Дмитрия Донского,10.0,4.0,99.3,63.9,9,9,2008.0,Вторичка,2.7,2 раздельных,Во двор,14500000
https://www.cian.ru/sale/flat/251205201/,Красногвардейская,1.0,1.0,24.0,14.0,20,30,2021.0,Новостройка,,1 совмещенный,Во двор,8200000
https://www.cian.ru/sale/flat/256440065/,Рассказовка,18.0,2.0,31.83,18.6,9,14,2022.0,Новостройка,2.7,1 совмещенный,,6247943
https://www.cian.ru/sale/flat/252138214/,Воробьевы горы,4.0,2.0,46.31,11.9,3,41,2023.0,Новостройка,,1 совмещенный,На улицу и двор,18000000
https://www.cian.ru/sale/flat/247865250/,Щелковская,9.0,1.0,32.7,18.8,1,8,,Вторичка,2.7,1 раздельный,На улицу,7900000
https://www.cian.ru/sale/flat/205905530/,Сретенский бульвар,3.0,4.0,202.2,142.7,3,5,1901.0,Вторичка,,2 совмещенных,На улицу и двор,110000000
https://www.cian.ru/sale/flat/248531135/,Силикатная,4.0,1.0,39.8,13.4,2,16,2022.0,Новостройка,2.8,1 совмещенный,На улицу,7037237
https://www.cian.ru/sale/flat/256424208/,Верхние Лихоборы,9.0,1.0,45.5,16.1,6,26,,Новостройка,2.8,,,10600000
https://www.cian.ru/sale/flat/216493892/,Смоленская,10.0,5.0,192.0,,5,6,1912.0,Вторичка,4.2,3 раздельных,Во двор,106757712
https://www.cian.ru/sale/flat/255077869/,Филатов Луг,11.0,1.0,34.18,16.6,4,6,2021.0,Новостройка,2.8,1 совмещенный,,6425000
https://www.cian.ru/sale/flat/218586316/,Фрунзенская,8.0,,310.8,,6,14,,Вторичка,3.6,"4 совмещенных, 3 раздельных",Во двор,241939664
https://www.cian.ru/sale/flat/233375874/,Новокузнецкая,7.0,,,,1,3,,Вторичка,,4 раздельных,,889647600
https://www.cian.ru/sale/flat/201225938/,Балтийская,29.0,5.0,288.0,166.7,1,6,2008.0,Вторичка Апартаменты,,,Во двор,64000000
https://www.cian.ru/sale/flat/198163573/,Новокузнецкая,3.0,3.0,100.0,61.0,6,6,1901.0,Вторичка,,2 совмещенных,Во двор,50000000
https://www.cian.ru/sale/flat/255491728/,Сокол,1.0,3.0,118.7,52.0,20,25,,Вторичка,3.0,2 совмещенных,На улицу,41000000
https://www.cian.ru/sale/flat/256494476/,Медведково,5.0,1.0,32.8,18.8,7,9,1969.0,Вторичка,2.64,1 совмещенный,Во двор,7800000
https://www.cian.ru/sale/flat/205768009/,Спортивная,7.0,,266.2,,2,7,2015.0,Вторичка,,"3 совмещенных, 2 раздельных",На улицу и двор,308886860
https://www.cian.ru/sale/flat/255544650/,Румянцево,5.0,1.0,27.7,15.1,1,22,2022.0,Новостройка,,1 совмещенный,На улицу,5400000
https://www.cian.ru/sale/flat/222435076/,Улица 1905 года,5.0,3.0,57.0,38.0,3,9,1963.0,Вторичка,,1 раздельный,Во двор,16200000
https://www.cian.ru/sale/flat/255682696/,,,2.0,32.0,24.0,1,3,1983.0,Вторичка,,,,3590000
https://www.cian.ru/sale/flat/234778224/,Кропоткинская,2.0,,406.0,268.0,6,7,1909.0,Вторичка,,4 совмещенных,,185343250
https://www.cian.ru/sale/flat/256490847/,Маяковская,8.0,2.0,43.5,26.8,5,10,1964.0,Вторичка,,1 совмещенный,На улицу,18500000
https://www.cian.ru/sale/flat/255757155/,Театральная,4.0,5.0,296.0,212.4,7,7,2016.0,Вторичка Пентхаус,6.0,"2 совмещенных, 2 раздельных",На улицу и двор,395522495
https://www.cian.ru/sale/flat/3086924/,Арбатская,4.0,,493.0,350.0,8,9,2011.0,Вторичка Пентхаус,3.4,3 совмещенных,На улицу и двор,524031900
https://www.cian.ru/sale/flat/256450703/,Черкизовская,4.0,1.0,31.1,,2,5,1959.0,Вторичка,,1 совмещенный,На улицу и двор,8100000
https://www.cian.ru/sale/flat/228685903/,Тверская,11.0,,347.0,,2,6,1900.0,Вторичка,,4 совмещенных,,320000000
https://www.cian.ru/sale/flat/256387963/,Чертановская,7.0,3.0,64.0,44.0,7,12,1973.0,Вторичка,,1 раздельный,Во двор,13600000
https://www.cian.ru/sale/flat/256417328/,,,2.0,42.4,27.5,4,9,1972.0,Вторичка,,1 раздельный,,12000000
https://www.cian.ru/sale/flat/252142711/,Коммунарка,15.0,1.0,30.25,12.6,1,15,2022.0,Новостройка,3.0,1 совмещенный,Во двор,5140000
https://www.cian.ru/sale/flat/249131414/,Тульская,2.0,1.0,35.8,10.9,5,12,2021.0,Вторичка Апартаменты,,1 совмещенный,,14490000
https://www.cian.ru/sale/flat/239000740/,Арбатская,10.0,3.0,250.0,,2,7,2011.0,Вторичка,,,,648701375
https://www.cian.ru/sale/flat/255001410/,Добрынинская,2.0,1.0,39.0,21.0,4,14,1985.0,Вторичка,2.64,1 раздельный,Во двор,13200000
https://www.cian.ru/sale/flat/250203908/,Кропоткинская,12.0,3.0,142.0,90.0,3,8,2005.0,Вторичка,3.2,2 совмещенных,,123521805
https://www.cian.ru/sale/flat/248611209/,Полянка,5.0,5.0,214.0,,2,8,2005.0,Вторичка,,4 совмещенных,Во двор,163102060
https://www.cian.ru/sale/flat/256369601/,Беломорская,2.0,3.0,78.8,50.8,11,25,2009.0,Вторичка,3.0,1 раздельный,На улицу и двор,22500000
